0,0,0,0,0.007114279,0.001692104,0.005209027,0.005116828,0.006847826,0.00908581,0.006160207,0.008715638,0.007726096,0.009074403,0.004911772,0.009720685,0.008183345,0.005262835,0.008784151,0.006281786,0.001104434,0.006270499,0.005898827,0.009358044,0.008901587,0.003451384,0.004004206,0.001778132,0.006477947,0.007491076,0.0003776526,0.006614884,0.001421096,0.004533549,0.005197129,0.006061117,0.003359596,0.009715983,0.006541656,0.0008050382,0.007320028,0.007016299,0.009408632,0.005146268,0.001604084,0.002380085,0.002357214,0.004806251,0.00529697,0.003830305,0.001300248,0.007448255,0.009121606,0.004921674,0.002172809,0.005234011,0.006461131,0.008491508,0.005812189,0.005139236,0.006996783,0.008442071,0.003013721,0.008688813,0.00136371,0.003102944,0.005779789,0.005944347,0.0001600337,0.009452511,0.00314172,0.008608258,0.004799092,0.003744635,0.008913382,0.003357928,0.00192334,0.004331148,0.002526062,0.0002196264,0.005788987,0.006265653,0.001467271,0.007701534,0.0006541753,0.006755855,0.003881449,0.004374919,0.004416705,0.004712082,0.001436444,0.005598973,0.002891169,0.004532651,0.0003035116,0.002225568,0.00375277,0.009269077,0.005836561,0.008262218
0.0007115602,2.79355E-05,0.008243782,0.00471131,0.008139547,0.0007782185,0.006834386,0.00568688,0.00353033,0.006873001,0.009865093,0.008062355,0.001510416,0.005173601,0.004596298,0.003581988,0.0007829082,0.006751159,0.009027286,0.009886839,0.001624426,0.007750729,0.002290894,0.007519967,0.006253929,0.002760145,0.001128126,0.005088815,0.002691731,0.006340081,0.008043649,0.007319749,0.008776581,0.00726065,0.006848181,0.009849158,0.000802753,0.00426254,0.00252086,0.007608148,0.009116187,0.008633567,0.0009844542,0.002937232,0.009330664,0.006665254,0.00444881,0.007877823,0.00160485,0.009427633,0.003797229,0.005622207,0.006764044,0.005237947,0.001593784,0.00599064,0.005634138,0.0004066849,0.009720606,0.009334399,0.003931685,0.005844838,0.002382513,0.002112071,0.007315151,0.008114816,0.002342883,0.006448083,0.00657705,0.00366514,0.009936295,0.003259213,0.003770507,0.007433859,0.009922151,0.004211944,0.004844211,0.0009684002,0.0005987453,0.0004865122,0.003756257,0.006743791,0.009015543,0.004703243,0.0004467988,0.0022493,0.005425903,0.002253021,0.005093571,0.0004085851,0.0005332744,0.005128276,0.001032139,0.008403639,0.0005222571,0.005060591,0.002941713,0.002345149,0.002767907,4.330396E-05
0.009588446,0.0001903045,0.003659538,0.007994458,0.004892148,0.00321557,0.006203358,0.009609402,0.009799346,0.0008236312,0.002679348,0.006802852,0.003171732,0.002793628,0.001440698,0.004028237,0.004213003,0.008504421,0.006378626,0.006455749,0.001817838,0.002064626,0.001907068,0.009261553,0.007491405,0.007977461,0.001803862,0.009417025,0.001412281,0.004792633,0.001974634,0.003696989,0.007482092,0.001053396,0.003190029,0.003279273,0.001942686,0.003894531,0.008259101,0.007579257,0.00433527,0.006921513,0.0002876294,0.007374221,0.004202129,0.008870241,0.0007302653,0.0007207322,0.007444931,0.003508229,0.009456958,0.007966153,0.002720377,0.004627207,0.00197742,0.005550855,0.0007785392,0.006902291,0.003127484,0.00753043,0.004707189,0.009248735,0.006330829,0.005526375,0.001910124,0.001437615,0.002394992,0.008922819,0.00364049,0.008194852,0.006768188,0.002587641,0.00567865,0.006915014,0.003986692,0.00649497,0.002411739,0.009687399,0.004941782,0.0008626818,0.0004629886,0.008230368,0.007182308,0.006445652,0.009568801,0.001497686,0.007815716,0.00958786,0.002360934,0.001847169,0.0002996826,0.003101398,0.0009547675,0.005060207,0.0007201958,0.00936753,0.006928151,0.006197721,0.003849803,0.0006911122
0,0,0,0.006642326,0.002847732,0.0006481003,0.004116482,0.00709296,0.007232238,8.788705E-05,0.007624094,0.007302129,0.003272642,0.00120232,0.006575922,0.008341701,0.002056407,0.002517132,0.006708262,0.007022562,0.005449331,0.005704158,0.006084471,0.0003099942,0.004612374,0.002294371,0.004001026,0.00208773,0.005300967,0.005462082,0.004119978,0.005648817,0.001536543,0.001711897,0.003538964,0.00397473,0.00558847,0.001245338,0.009624226,0.003343711,0.006657938,0.009305657,0.004807718,0.003281115,0.008054751,0.001338481,0.007867372,0.006123056,0.003878954,0.003710281,0.009868219,0.00393554,0.002306351,7.251143E-05,9.202123E-05,0.00632545,0.003654509,0.004813505,0.007463885,0.003384991,0.002015701,0.0002100194,0.006125516,0.002429097,0.00467017,0.009327011,0.001111776,0.004167302,0.007278017,0.009982705,0.006581147,0.007906544,0.008345624,0.008661374,0.003835793,0.002587972,0.007623374,0.004992568,0.000508151,0.003881225,0.007372789,0.007469141,0.006952306,0.002729195,0.008921573,1.825213E-05,0.009563052,0.002219281,0.003912315,0.005865977,0.00608926,0.002616152,0.0002066564,0.0003741407,0.003219141,0.006512288,0.00673716,0.00755937,0.001418369,0.001120794
0,0,0,0.006642326,0.002847732,0.0006481003,0.004116482,0.00709296,0.007232238,8.788705E-05,0.007624094,0.007302129,0.003272642,0.00120232,0.006575922,0.008341701,0.002056407,0.002517132,0.006708262,0.007022562,0.005449331,0.005704158,0.006084471,0.0003099942,0.004612374,0.002294371,0.004001026,0.00208773,0.005300967,0.005462082,0.004119978,0.005648817,0.001536543,0.001711897,0.003538964,0.00397473,0.00558847,0.001245338,0.009624226,0.003343711,0.006657938,0.009305657,0.004807718,0.003281115,0.008054751,0.001338481,0.007867372,0.006123056,0.003878954,0.003710281,0.009868219,0.00393554,0.002306351,7.251143E-05,9.202123E-05,0.00632545,0.003654509,0.004813505,0.007463885,0.003384991,0.002015701,0.0002100194,0.006125516,0.002429097,0.00467017,0.009327011,0.001111776,0.004167302,0.007278017,0.009982705,0.006581147,0.007906544,0.008345624,0.008661374,0.003835793,0.002587972,0.007623374,0.004992568,0.000508151,0.003881225,0.007372789,0.007469141,0.006952306,0.002729195,0.008921573,1.825213E-05,0.009563052,0.002219281,0.003912315,0.005865977,0.00608926,0.002616152,0.0002066564,0.0003741407,0.003219141,0.006512288,0.00673716,0.00755937,0.001418369,0.001120794
0,0,0,0.001743913,0.003911293,0.002094903,0.0005127346,0.00214674,0.009404929,0.005944994,0.006369049,0.009118346,0.004737481,0.002292768,0.002771399,0.009646599,0.002677876,0.002955913,0.004943818,0.002797374,0.003593101,0.007211933,0.006774828,0.008957727,0.004014111,0.005299115,0.002937339,0.005421749,0.006932681,0.004264566,0.008395514,0.007620631,0.009577842,0.003362478,0.009569583,0.009965143,0.001044191,0.007571798,0.009188375,0.009279355,0.00568266,0.006824019,0.009396628,0.004994697,0.004490151,0.007087482,0.004008625,0.008049735,0.001758927,0.007591335,0.00363561,0.004480171,0.0005404127,0.007162542,0.002541743,0.00541945,0.005348008,0.004007211,0.00609307,0.006698992,0.005459731,0.003978352,0.008635581,0.006454257,0.007785497,0.009844074,0.0007145834,0.001519042,1.316071E-06,0.002033483,0.004684596,0.006274792,0.006359889,0.00865611,0.008928937,0.001774943,0.001319792,0.008250481,0.005996279,0.0003658092,0.0008975768,0.004974335,0.007226226,0.007097588,0.0009156406,0.009554239,0.009159165,0.0002328098,0.001714429,0.0128099,0.009562396,0.008213781,0.006560897,0.006935794,0.001255388,0.003832995,0.002464123,0.008483923,0.003666295,0.0008989501
0,0,0,0.001743913,0.003911293,0.002094903,0.0005127346,0.00214674,0.009404929,0.005944994,0.006369049,0.009118346,0.004737481,0.002292768,0.002771399,0.009646599,0.002677876,0.002955913,0.004943818,0.002797374,0.003593101,0.007211933,0.006774828,0.008957727,0.004014111,0.005299115,0.002937339,0.005421749,0.006932681,0.004264566,0.008395514,0.007620631,0.009577842,0.003362478,0.009569583,0.009965143,0.001044191,0.007571798,0.009188375,0.009279355,0.00568266,0.006824019,0.009396628,0.004994697,0.004490151,0.007087482,0.004008625,0.008049735,0.001758927,0.007591335,0.00363561,0.004480171,0.0005404127,0.007162542,0.002541743,0.00541945,0.005348008,0.004007211,0.00609307,0.006698992,0.005459731,0.003978352,0.008635581,0.006454257,0.007785497,0.009844074,0.0007145834,0.001519042,1.316071E-06,0.002033483,0.004684596,0.006274792,0.006359889,0.00865611,0.008928937,0.001774943,0.001319792,0.008250481,0.005996279,0.0003658092,0.0008975768,0.004974335,0.007226226,0.007097588,0.0009156406,0.009554239,0.009159165,0.0002328098,0.001714429,0.0128099,0.009562396,0.008213781,0.006560897,0.006935794,0.001255388,0.003832995,0.002464123,0.008483923,0.003666295,0.0008989501
0,0,0,0.00791148,0.0006115079,0.00210546,0.001892964,0.006524691,0.009224472,0.004221622,0.001408204,0.01142033,0.001418185,0.0005491459,0.0003593433,0.01222931,0.002856857,0.008338266,0.008247968,0.002135823,0.001417673,0.0007823241,0.001401323,0.001863396,0.009900156,0.007266353,0.004466529,0.009329949,0.005183137,0.003208396,0.01376942,0.004895728,0.007114487,0.007516408,0.003248717,0.0105587,0.007445306,0.005596128,0.0006329763,0.006559155,0.002714499,0.004371443,0.0006015682,0.006324763,0.01110072,0.01705374,0.004008625,0.008049735,0.001758927,0.007591335,0.00363561,0.004480171,0.0005404127,0.007162542,0.002541743,0.00541945,0.005348008,0.004007211,0.00609307,0.006698992,0.005459731,0.01326227,0.008635581,0.006454257,0.007785497,0.009844074,0.0007145834,0.001519042,1.316071E-06,0.002033483,0.004684596,0.006274792,0.006359889,0.00865611,0.008928937,0.001774943,0.001319792,0.008250481,0.005996279,0.0003658092,0.0008975768,0.004974335,0.007226226,0.007097588,0.0009156406,0.009554239,0.009159165,0.0002328098,0.001714429,0.0128099,0.009562396,0.008213781,0.006560897,0.006935794,0.001255388,0.003832995,0.002464123,0.008483923,0.003666295,0.0008989501
0,0,0,0.00791148,0.0006115079,0.00210546,0.001892964,0.006524691,0.009224472,0.004221622,0.001408204,0.01142033,0.001418185,0.0005491459,0.0003593433,0.01222931,0.002856857,0.008338266,0.008247968,0.002135823,0.001417673,0.0007823241,0.001401323,0.001863396,0.009900156,0.007266353,0.004466529,0.009329949,0.005183137,0.003208396,0.01376942,0.004895728,0.007114487,0.007516408,0.003248717,0.0105587,0.007445306,0.005596128,0.0006329763,0.006559155,0.002714499,0.004371443,0.0006015682,0.006324763,0.01110072,0.01705374,0.004008625,0.008049735,0.001758927,0.007591335,0.00363561,0.004480171,0.0005404127,0.007162542,0.002541743,0.00541945,0.005348008,0.004007211,0.00609307,0.006698992,0.005459731,0.01326227,0.008635581,0.006454257,0.007785497,0.009844074,0.0007145834,0.001519042,1.316071E-06,0.002033483,0.004684596,0.006274792,0.006359889,0.00865611,0.008928937,0.001774943,0.001319792,0.008250481,0.005996279,0.0003658092,0.0008975768,0.004974335,0.007226226,0.007097588,0.0009156406,0.009554239,0.009159165,0.0002328098,0.001714429,0.0128099,0.009562396,0.008213781,0.006560897,0.006935794,0.001255388,0.003832995,0.002464123,0.008483923,0.003666295,0.0008989501
0,0,0,0.007947096,0.001232733,0.003803572,0.001804352,0.007876347,0.01222572,0.001395631,0.01095119,0.01142033,0.001418185,0.0005491459,0.0003593433,0.01222931,0.002856857,0.008338266,0.008247968,0.002135823,0.001417673,0.0007823241,0.001401323,0.001863396,0.009900156,0.007266353,0.004466529,0.009329949,0.005183137,0.003208396,0.01376942,0.004895728,0.007114487,0.007516408,0.003248717,0.0105587,0.0100719,0.005596128,0.0006329763,0.006559155,0.002714499,0.004371443,0.0006015682,0.006324763,0.01110072,0.01705374,0.004008625,0.008049735,0.001758927,0.007591335,0.00363561,0.004480171,0.0005404127,0.007162542,0.002991503,0.00541945,0.005348008,0.004007211,0.00609307,0.006698992,0.005459731,0.01326227,0.0114328,0.006454257,0.007785497,0.009844074,0.0007145834,0.001519042,1.316071E-06,0.002033483,0.004684596,0.006274792,0.006359889,0.00865611,0.008928937,0.001774943,0.001319792,0.008250481,0.005996279,0.0003658092,0.0008975768,0.004974335,0.007226226,0.007097588,0.0009156406,0.009554239,0.009159165,0.0002328098,0.001714429,0.0128099,0.009562396,0.008213781,0.006560897,0.006935794,0.001255388,0.003832995,0.002464123,0.008483923,0.003666295,0.0008989501
